1.00000e-01 -9.47285e-01
8.40016e-01 -9.37732e-01
1.43008e+00 -9.22036e-01
1.86593e+00 -8.93666e-01
2.43462e+00 -8.51905e-01
3.17663e+00 -7.83657e-01
4.14480e+00 -7.03399e-01
5.40803e+00 -6.64594e-01
7.05627e+00 -7.09323e-01
9.20685e+00 -7.09191e-01
1.20129e+01 -6.69151e-01
1.56741e+01 -6.95329e-01
2.04512e+01 -6.43166e-01
