1.00000e-01 -9.52814e-01
1.06492e+00 -9.49494e-01
1.29697e+00 -9.44313e-01
1.57957e+00 -9.38151e-01
1.92375e+00 -9.26504e-01
2.34292e+00 -9.19402e-01
2.85343e+00 -8.99526e-01
3.47518e+00 -8.83219e-01
4.23241e+00 -8.72797e-01
5.15463e+00 -8.47972e-01
