1.00000e-01 -5.77079e+02
8.78254e-01 -5.16097e+02
1.35626e+00 -4.92620e+02
1.68541e+00 -4.50621e+02
2.09444e+00 -4.35548e+02
2.60274e+00 -4.17127e+02
3.23439e+00 -4.01557e+02
4.01934e+00 -3.75328e+02
4.99478e+00 -3.04719e+02
6.20695e+00 -1.70957e+02
7.71330e+00 -3.39902e+01
