1.00000e-01 -9.28161e-01
8.85605e-01 -9.16757e-01
1.43793e+00 -9.00404e-01
1.83226e+00 -8.67068e-01
2.33472e+00 -8.43290e-01
2.97498e+00 -7.71152e-01
3.79082e+00 -6.62033e-01
4.83039e+00 -4.30440e-01
6.15504e+00 7.25722e-02
7.84296e+00 9.77491e-02
9.99376e+00 -6.96669e-04
1.27344e+01 7.76309e-01
