1.00000e-01 -4.48061e+02
1.04446e+00 -4.27362e+02
1.29276e+00 -4.12381e+02
1.60010e+00 -3.98863e+02
1.98049e+00 -3.89444e+02
2.45132e+00 -3.63451e+02
3.03407e+00 -3.35159e+02
3.75537e+00 -3.02574e+02
4.64814e+00 -2.55767e+02
5.75315e+00 -1.83002e+02
7.12086e+00 -7.01522e+01
